cell	key	task	condition	run	started_at_CDT	source_run_dir	source_job_dir
di__binf__fc	blind-maze-explorer-algorithm__full-context__r3	blind-maze-explorer-algorithm	full-context	3	2026-09-06T09:42:12.831473-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/blind-maze-explorer-algorithm/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	cartpole-rl-training__full-context__r3	cartpole-rl-training	full-context	3	2026-09-06T10:02:59.181524-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/cartpole-rl-training/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	count-dataset-tokens__full-context__r3	count-dataset-tokens	full-context	3	2026-09-06T09:29:49.418738-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/count-dataset-tokens/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	crack-7z-hash.hard__full-context__r3	crack-7z-hash.hard	full-context	3	2026-09-06T09:53:43.420438-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/crack-7z-hash.hard/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	csv-to-parquet__full-context__r3	csv-to-parquet	full-context	3	2026-09-06T09:39:48.218935-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/csv-to-parquet/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	decommissioning-service-with-sensitive-data__full-context__r3	decommissioning-service-with-sensitive-data	full-context	3	2026-09-06T10:01:41.270148-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/decommissioning-service-with-sensitive-data/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	download-youtube__full-context__r3	download-youtube	full-context	3	2026-09-06T09:56:27.231082-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/download-youtube/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	eval-mteb__full-context__r3	eval-mteb	full-context	3	2026-09-06T09:36:08.178519-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/eval-mteb/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	eval-mteb.hard__full-context__r3	eval-mteb.hard	full-context	3	2026-09-06T10:00:43.013574-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/eval-mteb.hard/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	extract-moves-from-video__full-context__r3	extract-moves-from-video	full-context	3	2026-09-06T09:42:43.449284-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/extract-moves-from-video/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	fibonacci-server__full-context__r3	fibonacci-server	full-context	3	2026-09-06T09:33:39.932736-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/fibonacci-server/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	fix-git__full-context__r3	fix-git	full-context	3	2026-09-06T09:49:06.576180-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/fix-git/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	fix-pandas-version__full-context__r3	fix-pandas-version	full-context	3	2026-09-06T09:38:34.190907-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/fix-pandas-version/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	fix-permissions__full-context__r3	fix-permissions	full-context	3	2026-09-06T09:31:23.015506-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/fix-permissions/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	git-workflow-hack__full-context__r3	git-workflow-hack	full-context	3	2026-09-06T09:48:13.502445-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/git-workflow-hack/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	gpt2-codegolf__full-context__r3	gpt2-codegolf	full-context	3	2026-09-06T09:34:26.156791-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/gpt2-codegolf/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	heterogeneous-dates__full-context__r3	heterogeneous-dates	full-context	3	2026-09-06T10:06:31.825198-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/heterogeneous-dates/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	hf-model-inference__full-context__r3	hf-model-inference	full-context	3	2026-09-06T09:37:20.705634-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/hf-model-inference/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	incompatible-python-fasttext__full-context__r3	incompatible-python-fasttext	full-context	3	2026-09-06T09:25:24.371729-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/incompatible-python-fasttext/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	intrusion-detection__full-context__r3	intrusion-detection	full-context	3	2026-09-06T09:46:07.978083-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/intrusion-detection/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	modernize-fortran-build__full-context__r3	modernize-fortran-build	full-context	3	2026-09-06T09:41:54.985919-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/modernize-fortran-build/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	new-encrypt-command__full-context__r3	new-encrypt-command	full-context	3	2026-09-06T09:45:24.112932-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/new-encrypt-command/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	password-recovery__full-context__r3	password-recovery	full-context	3	2026-09-06T09:50:04.225554-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/password-recovery/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	path-tracing-reverse__full-context__r3	path-tracing-reverse	full-context	3	2026-09-06T09:26:08.058709-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/path-tracing-reverse/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	processing-pipeline__full-context__r3	processing-pipeline	full-context	3	2026-09-06T09:41:16.293443-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/processing-pipeline/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	prove-plus-comm__full-context__r3	prove-plus-comm	full-context	3	2026-09-06T09:25:24.375991-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/prove-plus-comm/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	pytorch-model-cli.hard__full-context__r3	pytorch-model-cli.hard	full-context	3	2026-09-06T09:30:43.707025-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/pytorch-model-cli.hard/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	qemu-alpine-ssh__full-context__r3	qemu-alpine-ssh	full-context	3	2026-09-06T09:34:58.697653-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/qemu-alpine-ssh/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	qemu-startup__full-context__r3	qemu-startup	full-context	3	2026-09-06T09:55:30.620573-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/qemu-startup/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	raman-fitting.easy__full-context__r3	raman-fitting.easy	full-context	3	2026-09-06T09:25:24.367548-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/raman-fitting.easy/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	sanitize-git-repo__full-context__r3	sanitize-git-repo	full-context	3	2026-09-06T09:39:19.118704-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/sanitize-git-repo/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	sanitize-git-repo.hard__full-context__r3	sanitize-git-repo.hard	full-context	3	2026-09-06T10:00:11.182326-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/sanitize-git-repo.hard/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	solana-data__full-context__r3	solana-data	full-context	3	2026-09-06T09:31:58.612311-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/solana-data/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	sqlite-with-gcov__full-context__r3	sqlite-with-gcov	full-context	3	2026-09-06T09:32:30.711970-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/sqlite-with-gcov/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	super-benchmark-upet__full-context__r3	super-benchmark-upet	full-context	3	2026-09-06T09:43:00.633679-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/super-benchmark-upet/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	swe-bench-astropy-2__full-context__r3	swe-bench-astropy-2	full-context	3	2026-09-06T09:54:32.337301-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/swe-bench-astropy-2/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	swe-bench-fsspec__full-context__r3	swe-bench-fsspec	full-context	3	2026-09-06T09:40:10.332948-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/swe-bench-fsspec/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	tmux-advanced-workflow__full-context__r3	tmux-advanced-workflow	full-context	3	2026-09-06T09:25:24.326932-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/tmux-advanced-workflow/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__fc	write-compressor__full-context__r3	write-compressor	full-context	3	2026-09-06T09:49:51.636238-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__fc/write-compressor/full-context/run_3	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-full-context-r3-1788704722861
di__binf__otrc	blind-maze-explorer-5x5__online-trc__r1	blind-maze-explorer-5x5	online-trc	1	2026-09-06T10:55:43.132398-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/blind-maze-explorer-5x5/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	blind-maze-explorer-algorithm__online-trc__r1	blind-maze-explorer-algorithm	online-trc	1	2026-09-06T10:30:32.743703-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/blind-maze-explorer-algorithm/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	cartpole-rl-training__online-trc__r1	cartpole-rl-training	online-trc	1	2026-09-06T10:57:40.260983-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/cartpole-rl-training/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	count-dataset-tokens__online-trc__r1	count-dataset-tokens	online-trc	1	2026-09-06T10:15:24.726699-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/count-dataset-tokens/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	crack-7z-hash.hard__online-trc__r1	crack-7z-hash.hard	online-trc	1	2026-09-06T10:43:35.766252-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/crack-7z-hash.hard/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	csv-to-parquet__online-trc__r1	csv-to-parquet	online-trc	1	2026-09-06T10:27:24.084492-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/csv-to-parquet/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	decommissioning-service-with-sensitive-data__online-trc__r1	decommissioning-service-with-sensitive-data	online-trc	1	2026-09-06T10:54:44.744498-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/decommissioning-service-with-sensitive-data/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	download-youtube__online-trc__r1	download-youtube	online-trc	1	2026-09-06T10:50:01.655636-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/download-youtube/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	eval-mteb__online-trc__r1	eval-mteb	online-trc	1	2026-09-06T10:24:05.499448-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/eval-mteb/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	eval-mteb.hard__online-trc__r1	eval-mteb.hard	online-trc	1	2026-09-06T10:54:42.984792-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/eval-mteb.hard/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	extract-moves-from-video__online-trc__r1	extract-moves-from-video	online-trc	1	2026-09-06T10:30:46.990803-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/extract-moves-from-video/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	fibonacci-server__online-trc__r1	fibonacci-server	online-trc	1	2026-09-06T10:21:30.402965-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/fibonacci-server/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	fix-git__online-trc__r1	fix-git	online-trc	1	2026-09-06T10:39:33.568721-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/fix-git/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	fix-pandas-version__online-trc__r1	fix-pandas-version	online-trc	1	2026-09-06T10:26:10.446135-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/fix-pandas-version/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	fix-permissions__online-trc__r1	fix-permissions	online-trc	1	2026-09-06T10:19:18.853664-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/fix-permissions/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	git-workflow-hack__online-trc__r1	git-workflow-hack	online-trc	1	2026-09-06T10:37:11.113175-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/git-workflow-hack/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	gpt2-codegolf__online-trc__r1	gpt2-codegolf	online-trc	1	2026-09-06T10:23:04.418599-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/gpt2-codegolf/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	heterogeneous-dates__online-trc__r1	heterogeneous-dates	online-trc	1	2026-09-06T10:58:14.263547-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/heterogeneous-dates/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	hf-model-inference__online-trc__r1	hf-model-inference	online-trc	1	2026-09-06T10:24:42.399493-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/hf-model-inference/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	incompatible-python-fasttext__online-trc__r1	incompatible-python-fasttext	online-trc	1	2026-09-06T10:13:25.750479-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/incompatible-python-fasttext/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	intrusion-detection__online-trc__r1	intrusion-detection	online-trc	1	2026-09-06T10:33:59.703725-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/intrusion-detection/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	modernize-fortran-build__online-trc__r1	modernize-fortran-build	online-trc	1	2026-09-06T10:29:31.723410-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/modernize-fortran-build/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	new-encrypt-command__online-trc__r1	new-encrypt-command	online-trc	1	2026-09-06T10:32:57.794606-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/new-encrypt-command/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	password-recovery__online-trc__r1	password-recovery	online-trc	1	2026-09-06T10:40:39.002812-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/password-recovery/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	path-tracing-reverse__online-trc__r1	path-tracing-reverse	online-trc	1	2026-09-06T10:15:02.281683-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/path-tracing-reverse/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	processing-pipeline__online-trc__r1	processing-pipeline	online-trc	1	2026-09-06T10:29:30.992209-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/processing-pipeline/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	prove-plus-comm__online-trc__r1	prove-plus-comm	online-trc	1	2026-09-06T10:13:25.754741-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/prove-plus-comm/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	pytorch-model-cli.hard__online-trc__r1	pytorch-model-cli.hard	online-trc	1	2026-09-06T10:17:26.766903-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/pytorch-model-cli.hard/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	qemu-alpine-ssh__online-trc__r1	qemu-alpine-ssh	online-trc	1	2026-09-06T10:23:45.931961-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/qemu-alpine-ssh/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	qemu-startup__online-trc__r1	qemu-startup	online-trc	1	2026-09-06T10:46:55.625548-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/qemu-startup/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	raman-fitting.easy__online-trc__r1	raman-fitting.easy	online-trc	1	2026-09-06T10:13:25.746147-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/raman-fitting.easy/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	sanitize-git-repo__online-trc__r1	sanitize-git-repo	online-trc	1	2026-09-06T10:26:53.996144-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/sanitize-git-repo/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	sanitize-git-repo.hard__online-trc__r1	sanitize-git-repo.hard	online-trc	1	2026-09-06T10:51:54.615113-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/sanitize-git-repo.hard/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	solana-data__online-trc__r1	solana-data	online-trc	1	2026-09-06T10:19:35.593508-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/solana-data/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	sqlite-with-gcov__online-trc__r1	sqlite-with-gcov	online-trc	1	2026-09-06T10:19:57.243113-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/sqlite-with-gcov/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	super-benchmark-upet__online-trc__r1	super-benchmark-upet	online-trc	1	2026-09-06T10:31:43.296875-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/super-benchmark-upet/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	swe-bench-astropy-2__online-trc__r1	swe-bench-astropy-2	online-trc	1	2026-09-06T10:46:44.474798-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/swe-bench-astropy-2/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	swe-bench-fsspec__online-trc__r1	swe-bench-fsspec	online-trc	1	2026-09-06T10:28:11.723873-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/swe-bench-fsspec/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	tmux-advanced-workflow__online-trc__r1	tmux-advanced-workflow	online-trc	1	2026-09-06T10:13:25.699012-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/tmux-advanced-workflow/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	write-compressor__online-trc__r1	write-compressor	online-trc	1	2026-09-06T10:40:27.593086-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/write-compressor/online-trc/run_1	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r1-1788707604224
di__binf__otrc	blind-maze-explorer-5x5__online-trc__r2	blind-maze-explorer-5x5	online-trc	2	2026-09-06T11:47:06.057283-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/blind-maze-explorer-5x5/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	blind-maze-explorer-algorithm__online-trc__r2	blind-maze-explorer-algorithm	online-trc	2	2026-09-06T11:27:56.581193-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/blind-maze-explorer-algorithm/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	cartpole-rl-training__online-trc__r2	cartpole-rl-training	online-trc	2	2026-09-06T11:49:33.151463-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/cartpole-rl-training/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	count-dataset-tokens__online-trc__r2	count-dataset-tokens	online-trc	2	2026-09-06T11:09:39.316016-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/count-dataset-tokens/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	crack-7z-hash.hard__online-trc__r2	crack-7z-hash.hard	online-trc	2	2026-09-06T11:39:16.960365-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/crack-7z-hash.hard/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	csv-to-parquet__online-trc__r2	csv-to-parquet	online-trc	2	2026-09-06T11:24:14.324425-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/csv-to-parquet/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	decommissioning-service-with-sensitive-data__online-trc__r2	decommissioning-service-with-sensitive-data	online-trc	2	2026-09-06T11:46:28.702253-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/decommissioning-service-with-sensitive-data/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	download-youtube__online-trc__r2	download-youtube	online-trc	2	2026-09-06T11:43:36.617961-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/download-youtube/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	eval-mteb__online-trc__r2	eval-mteb	online-trc	2	2026-09-06T11:20:05.980890-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/eval-mteb/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	eval-mteb.hard__online-trc__r2	eval-mteb.hard	online-trc	2	2026-09-06T11:45:57.465522-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/eval-mteb.hard/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	extract-moves-from-video__online-trc__r2	extract-moves-from-video	online-trc	2	2026-09-06T11:28:02.366416-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/extract-moves-from-video/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
di__binf__otrc	fibonacci-server__online-trc__r2	fibonacci-server	online-trc	2	2026-09-06T11:17:27.636532-05:00	ICLR_results/terminalbench/main/devstral24b/di__binf__otrc/fibonacci-server/online-trc/run_2	logs/harbor_jobs/terminalbench/devstral24b/devstral24b-online-trc-r2-1788710881273
