benchmark	section	cohort_model_path	cell	key	task	condition	run	primitive	budget_tokens	depth	rerun_reason	rerun_priority	summary_marker_errors	exit_status	resolved	started_at_CDT	source_run_dir	source_trial_dir	harbor_job
terminalbench	main	glm47flash	di__b3k__trc-ss	sqlite-with-gcov__trc-ss__r3	sqlite-with-gcov	trc-ss	3	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T15:51:24.243884-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/sqlite-with-gcov/trc-ss/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r3-1788813830931/sqlite-with-gcov__LywwCjP	glm47flash-trc-ss-r3-1788813830931
terminalbench	main	glm47flash	di__b3k__trc-ss	super-benchmark-upet__trc-ss__r3	super-benchmark-upet	trc-ss	3	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T16:20:53.122812-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/super-benchmark-upet/trc-ss/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r3-1788813830931/super-benchmark-upet__67GvtrK	glm47flash-trc-ss-r3-1788813830931
terminalbench	main	glm47flash	di__b3k__trc-ss	tmux-advanced-workflow__trc-ss__r3	tmux-advanced-workflow	trc-ss	3	trc_structured_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-07T15:43:52.392060-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-ss/tmux-advanced-workflow/trc-ss/run_3	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-ss-r3-1788813830931/tmux-advanced-workflow__bLcEAMS	glm47flash-trc-ss-r3-1788813830931
terminalbench	main	glm47flash	di__b3k__trc-su	blind-maze-explorer-5x5__trc-su__r1	blind-maze-explorer-5x5	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T09:12:21.072010-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/blind-maze-explorer-5x5/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/blind-maze-explorer-5x5__nFRQp66	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	blind-maze-explorer-algorithm__trc-su__r1	blind-maze-explorer-algorithm	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:32:45.527754-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/blind-maze-explorer-algorithm/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/blind-maze-explorer-algorithm__aZsQ8jH	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	cartpole-rl-training__trc-su__r1	cartpole-rl-training	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	True	2026-09-07T09:13:12.683330-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/cartpole-rl-training/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/cartpole-rl-training__LrMdhy5	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	count-dataset-tokens__trc-su__r1	count-dataset-tokens	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:06:09.948373-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/count-dataset-tokens/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/count-dataset-tokens__cyGYt7Z	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	crack-7z-hash.hard__trc-su__r1	crack-7z-hash.hard	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T08:52:07.208244-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/crack-7z-hash.hard/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/crack-7z-hash.hard__7do3j9r	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	csv-to-parquet__trc-su__r1	csv-to-parquet	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:27:03.242589-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/csv-to-parquet/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/csv-to-parquet__ukqDtCA	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	decommissioning-service-with-sensitive-data__trc-su__r1	decommissioning-service-with-sensitive-data	trc-su	1	trc_summarize	3000	0.5	tb_unverifiable	probable	0	Submitted	False	2026-09-07T09:11:21.906981-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/decommissioning-service-with-sensitive-data/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/decommissioning-service-with-sen__A6hgP8c	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	download-youtube__trc-su__r1	download-youtube	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:58:30.365469-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/download-youtube/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/download-youtube__NoXogWQ	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	eval-mteb__trc-su__r1	eval-mteb	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-07T08:18:36.218716-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/eval-mteb/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/eval-mteb__4X7VZCw	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	extract-moves-from-video__trc-su__r1	extract-moves-from-video	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T08:33:31.378298-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/extract-moves-from-video/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/extract-moves-from-video__G7Bab5N	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	fibonacci-server__trc-su__r1	fibonacci-server	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T08:15:41.769984-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/fibonacci-server/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/fibonacci-server__oRutUgo	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	fix-git__trc-su__r1	fix-git	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T08:47:15.515843-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/fix-git/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/fix-git__CeKY6bU	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	fix-pandas-version__trc-su__r1	fix-pandas-version	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	Submitted	True	2026-09-07T08:22:43.320422-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/fix-pandas-version/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/fix-pandas-version__fWtPNgE	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	git-workflow-hack__trc-su__r1	git-workflow-hack	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:45:29.077250-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/git-workflow-hack/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/git-workflow-hack__7Kostsc	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	gpt2-codegolf__trc-su__r1	gpt2-codegolf	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:16:16.167375-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/gpt2-codegolf/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/gpt2-codegolf__fstDuE6	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	hf-model-inference__trc-su__r1	hf-model-inference	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:21:31.334370-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/hf-model-inference/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/hf-model-inference__Ga94rms	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	incompatible-python-fasttext__trc-su__r1	incompatible-python-fasttext	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-07T08:02:26.974681-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/incompatible-python-fasttext/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/incompatible-python-fasttext__pt2LdDK	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	intrusion-detection__trc-su__r1	intrusion-detection	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:40:48.217430-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/intrusion-detection/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/intrusion-detection__zRHyrsk	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	password-recovery__trc-su__r1	password-recovery	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:51:55.498939-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/password-recovery/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/password-recovery__YroD5DH	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	path-tracing-reverse__trc-su__r1	path-tracing-reverse	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:05:47.514742-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/path-tracing-reverse/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/path-tracing-reverse__6rwk8rp	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	processing-pipeline__trc-su__r1	processing-pipeline	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T08:30:16.507198-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/processing-pipeline/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/processing-pipeline__jh4qECo	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	prove-plus-comm__trc-su__r1	prove-plus-comm	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T08:02:26.978898-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/prove-plus-comm/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/prove-plus-comm__Cr2Cpcu	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	pytorch-model-cli.hard__trc-su__r1	pytorch-model-cli.hard	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:08:27.365377-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/pytorch-model-cli.hard/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/pytorch-model-cli.hard__ahuNecH	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	qemu-alpine-ssh__trc-su__r1	qemu-alpine-ssh	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:16:38.038894-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/qemu-alpine-ssh/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/qemu-alpine-ssh__8q2i9B9	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	qemu-startup__trc-su__r1	qemu-startup	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T08:58:21.099520-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/qemu-startup/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/qemu-startup__DBkoj2c	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	raman-fitting.easy__trc-su__r1	raman-fitting.easy	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T08:02:26.970322-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/raman-fitting.easy/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/raman-fitting.easy__iZLmNja	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	sanitize-git-repo__trc-su__r1	sanitize-git-repo	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:23:52.887245-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/sanitize-git-repo/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/sanitize-git-repo__coheSdW	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	sanitize-git-repo.hard__trc-su__r1	sanitize-git-repo.hard	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T09:04:58.755960-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/sanitize-git-repo.hard/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/sanitize-git-repo.hard__z9ejZNf	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	solana-data__trc-su__r1	solana-data	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:09:43.757805-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/solana-data/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/solana-data__Q3amhBk	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	sqlite-with-gcov__trc-su__r1	sqlite-with-gcov	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:12:11.678782-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/sqlite-with-gcov/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/sqlite-with-gcov__XK3dhGx	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	super-benchmark-upet__trc-su__r1	super-benchmark-upet	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:39:05.121721-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/super-benchmark-upet/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/super-benchmark-upet__eHPFrpc	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	swe-bench-astropy-2__trc-su__r1	swe-bench-astropy-2	trc-su	1	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T08:54:39.337029-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/swe-bench-astropy-2/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/swe-bench-astropy-2__kvKpE28	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	swe-bench-fsspec__trc-su__r1	swe-bench-fsspec	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	True	2026-09-07T08:27:55.177138-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/swe-bench-fsspec/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/swe-bench-fsspec__5QJXMVn	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	tmux-advanced-workflow__trc-su__r1	tmux-advanced-workflow	trc-su	1	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T08:02:26.922693-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/tmux-advanced-workflow/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/tmux-advanced-workflow__2dqJqtA	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	write-compressor__trc-su__r1	write-compressor	trc-su	1	trc_summarize	3000	0.5	summary_related_response	probable	0	CancelledError	False	2026-09-07T08:48:12.425472-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/write-compressor/trc-su/run_1	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r1-1788786145375/write-compressor__Hf5wbKu	glm47flash-trc-su-r1-1788786145375
terminalbench	main	glm47flash	di__b3k__trc-su	blind-maze-explorer-5x5__trc-su__r2	blind-maze-explorer-5x5	trc-su	2	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T10:50:15.490204-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/blind-maze-explorer-5x5/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/blind-maze-explorer-5x5__AfaaVME	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	blind-maze-explorer-algorithm__trc-su__r2	blind-maze-explorer-algorithm	trc-su	2	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T10:09:52.868872-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/blind-maze-explorer-algorithm/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/blind-maze-explorer-algorithm__thvZXTu	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	count-dataset-tokens__trc-su__r2	count-dataset-tokens	trc-su	2	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T09:45:08.918984-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/count-dataset-tokens/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/count-dataset-tokens__325jmLb	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	crack-7z-hash.hard__trc-su__r2	crack-7z-hash.hard	trc-su	2	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-07T10:30:48.277184-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/crack-7z-hash.hard/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/crack-7z-hash.hard__AouThaj	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	csv-to-parquet__trc-su__r2	csv-to-parquet	trc-su	2	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T10:04:23.457029-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/csv-to-parquet/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/csv-to-parquet__vBYyNrN	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	download-youtube__trc-su__r2	download-youtube	trc-su	2	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T10:37:09.201617-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/download-youtube/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/download-youtube__HrEREKZ	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	eval-mteb__trc-su__r2	eval-mteb	trc-su	2	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	True	2026-09-07T09:53:57.955848-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/eval-mteb/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/eval-mteb__rEdtMaQ	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	eval-mteb.hard__trc-su__r2	eval-mteb.hard	trc-su	2	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	Submitted	False	2026-09-07T10:44:30.184742-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/eval-mteb.hard/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/eval-mteb.hard__E4UpJ9t	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	extract-moves-from-video__trc-su__r2	extract-moves-from-video	trc-su	2	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T10:10:49.538170-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/extract-moves-from-video/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/extract-moves-from-video__josCiLM	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	fibonacci-server__trc-su__r2	fibonacci-server	trc-su	2	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T09:53:55.041651-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/fibonacci-server/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/fibonacci-server__HrUggmT	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	fix-git__trc-su__r2	fix-git	trc-su	2	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	True	2026-09-07T10:24:25.135201-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/fix-git/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/fix-git__sNSKrLk	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	fix-pandas-version__trc-su__r2	fix-pandas-version	trc-su	2	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	Submitted	True	2026-09-07T10:00:23.648996-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/fix-pandas-version/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/fix-pandas-version__EifPfCY	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	gpt2-codegolf__trc-su__r2	gpt2-codegolf	trc-su	2	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T09:53:55.792807-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/gpt2-codegolf/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/gpt2-codegolf__hXiXaFN	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	heterogeneous-dates__trc-su__r2	heterogeneous-dates	trc-su	2	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T10:54:14.050557-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/heterogeneous-dates/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/heterogeneous-dates__Sqb7YSU	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	hf-model-inference__trc-su__r2	hf-model-inference	trc-su	2	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T10:00:21.798977-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/hf-model-inference/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/hf-model-inference__KGfzuA2	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	intrusion-detection__trc-su__r2	intrusion-detection	trc-su	2	trc_summarize	3000	0.5	tb_erasure_possible	probable	0	CancelledError	False	2026-09-07T10:17:57.336997-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/intrusion-detection/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/intrusion-detection__2tAgUtm	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	password-recovery__trc-su__r2	password-recovery	trc-su	2	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T10:30:43.981686-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/password-recovery/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/password-recovery__ppGriNP	glm47flash-trc-su-r2-1788792003248
terminalbench	main	glm47flash	di__b3k__trc-su	path-tracing-reverse__trc-su__r2	path-tracing-reverse	trc-su	2	trc_summarize	3000	0.5	summary_failure_accounting	priority	0	CancelledError	False	2026-09-07T09:40:59.512234-05:00	ICLR_results/terminalbench/main/glm47flash/di__b3k__trc-su/path-tracing-reverse/trc-su/run_2	logs/harbor_jobs/terminalbench/glm47flash/glm47flash-trc-su-r2-1788792003248/path-tracing-reverse__rZgwc7G	glm47flash-trc-su-r2-1788792003248
