task,run,model,section,primitive,condition,cell,budget,depth,difficulty,cohorts,cause,cause_label,cause_detail,resolved,failure_mode,exit_status,exit_status_source,harness_returncode,ctx_error_in_log,model_ctx_window,step_count,max_step_prompt_tokens,total_tokens,latency_e2e_s,latency_llm_s,patch_generated,compression_events,seeded_from,run_dir
sympy__sympy-12419,3,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,76,18563,768294,1500.02,723.203,False,4,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-12419/trc-su/run_3
sympy__sympy-12489,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,48,19368,597511,473.89,417.77,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-12489/trc-su/run_1
sympy__sympy-12489,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,1-4 hours,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,63,19709,715025,1500.01,783.349,False,3,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-12489/trc-su/run_2
sympy__sympy-13031,1,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,82,16638,799316,858.37,630.375,True,1,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-13031/trc-su/run_1
sympy__sympy-13031,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,82,16638,799316,858.37,630.375,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13031/trc-su/run_1
sympy__sympy-13031,2,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,70,18233,614197,1500.01,502.79,False,1,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-13031/trc-su/run_2
sympy__sympy-13031,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,70,18233,614197,1500.01,502.79,False,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13031/trc-su/run_2
sympy__sympy-13031,3,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,92,17788,984589,604.19,581.805,True,1,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-13031/trc-su/run_3
sympy__sympy-13031,3,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,92,17788,984589,604.19,581.805,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13031/trc-su/run_3
sympy__sympy-13091,1,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,99,18891,1110116,1105.78,711.902,True,2,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-13091/trc-su/run_1
sympy__sympy-13091,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,99,18891,1110116,1105.78,711.902,True,2,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13091/trc-su/run_1
sympy__sympy-13091,2,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,54,14090,409440,346.74,323.384,True,0,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-13091/trc-su/run_2
sympy__sympy-13091,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,54,14090,409440,346.74,323.384,True,0,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13091/trc-su/run_2
sympy__sympy-13091,3,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,50,12306,377743,158.95,98.048,True,0,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-13091/trc-su/run_3
sympy__sympy-13757,1,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,105,18313,1106349,1500.0,815.419,False,4,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-13757/trc-su/run_1
sympy__sympy-13757,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,105,18313,1106349,1500.0,815.419,False,4,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13757/trc-su/run_1
sympy__sympy-13757,2,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,103,17776,1041462,1500.0,656.594,False,4,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-13757/trc-su/run_2
sympy__sympy-13757,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,103,17776,1041462,1500.0,656.594,False,4,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13757/trc-su/run_2
sympy__sympy-13757,3,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,80,13228,574989,1500.01,595.561,False,2,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-13757/trc-su/run_3
sympy__sympy-13757,3,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,80,13228,574989,1500.01,595.561,False,2,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13757/trc-su/run_3
sympy__sympy-13798,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,91,18928,1142577,718.58,691.98,True,2,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13798/trc-su/run_2
sympy__sympy-13878,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,>4 hours,p100;new70,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,19525,1552420,1225.84,743.872,False,2,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13878/trc-su/run_1
sympy__sympy-13878,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,>4 hours,p100;new70,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,19534,1555635,1120.8,817.698,False,2,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-13878/trc-su/run_2
sympy__sympy-14248,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,108,19938,1191703,1122.27,867.489,True,2,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-14248/trc-su/run_1
sympy__sympy-14531,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,19795,1573956,1401.02,668.501,False,3,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-14531/trc-su/run_2
sympy__sympy-15345,1,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,<15 min fix,p100;abl30;abl25,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,94,16068,889661,1500.0,660.467,False,3,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-15345/trc-su/run_1
sympy__sympy-15345,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,<15 min fix,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,94,16068,889661,1500.0,660.467,False,3,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-15345/trc-su/run_1
sympy__sympy-15345,3,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,<15 min fix,p100;abl30;abl25,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,88,18744,926510,1500.01,594.777,False,2,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-15345/trc-su/run_3
sympy__sympy-15345,3,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,<15 min fix,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,88,18744,926510,1500.01,594.777,False,2,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-15345/trc-su/run_3
sympy__sympy-15875,3,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,<15 min fix,p100;new70,step_limit,125 step limit (LimitsExceeded),,,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,20222,1640770,441.32,417.688,False,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-15875/trc-su/run_3
sympy__sympy-17318,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,68,18938,913368,637.81,473.541,True,2,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-17318/trc-su/run_1
sympy__sympy-17318,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,42,18088,478066,681.38,513.513,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-17318/trc-su/run_2
sympy__sympy-17318,3,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,93,18096,1169837,934.0,734.105,True,5,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-17318/trc-su/run_3
sympy__sympy-17630,1,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,1-4 hours,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,38,17789,400572,146.52,121.623,True,1,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-17630/trc-su/run_1
sympy__sympy-17630,2,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,1-4 hours,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,60,17658,693764,468.35,431.085,True,1,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-17630/trc-su/run_2
sympy__sympy-17630,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,1-4 hours,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,60,17658,693764,468.35,431.085,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-17630/trc-su/run_2
sympy__sympy-17630,3,qwen35b,ablation,trc-su,trc-su,di__b20k__trc-su,20000,0.5,1-4 hours,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,32,19770,370408,144.45,127.159,True,1,,ICLR_results/swebench/ablation/qwen35b/di__b20k__trc-su/sympy__sympy-17630/trc-su/run_3
sympy__sympy-18199,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,31,19490,386533,299.8,288.121,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-18199/trc-su/run_1
sympy__sympy-18199,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,44,17892,490837,494.93,463.761,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-18199/trc-su/run_2
sympy__sympy-18199,3,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,1-4 hours,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,46,19678,516773,624.41,394.123,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-18199/trc-su/run_3
sympy__sympy-19040,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,112,20516,1271456,1500.01,1015.422,False,8,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-19040/trc-su/run_1
sympy__sympy-19040,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,75,19914,931600,1500.01,682.943,False,5,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-19040/trc-su/run_2
sympy__sympy-20438,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,20379,1658157,802.14,528.766,False,2,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-20438/trc-su/run_1
sympy__sympy-20438,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,51,19456,488804,505.77,332.511,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-20438/trc-su/run_2
sympy__sympy-20438,3,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,55,16567,541856,678.24,517.365,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-20438/trc-su/run_3
sympy__sympy-20916,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,<15 min fix,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,53,19975,491315,1500.03,335.024,False,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-20916/trc-su/run_2
sympy__sympy-20916,3,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,78,18727,923383,759.41,566.189,True,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-20916/trc-su/run_3
sympy__sympy-22456,1,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,89,17402,921686,1500.0,547.838,False,2,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-22456/trc-su/run_1
sympy__sympy-22456,2,qwen35b,main,trc-su,trc-su,di__b20k__trc-su,20000,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,49,15986,353163,1500.01,346.811,False,1,,ICLR_results/swebench/main/qwen35b/di__b20k__trc-su/sympy__sympy-22456/trc-su/run_2
django__django-11087,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,88,35685,1658020,1441.87,661.375,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11087/full-context/run_1
django__django-11087,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,85,40037,1906561,540.07,513.953,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11087/full-context/run_2
django__django-11087,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,35,17216,438589,258.35,227.913,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11087/full-context/run_3
django__django-11299,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,60,29882,1101421,385.45,255.845,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11299/full-context/run_1
django__django-11433,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,122,49517,3124651,1243.82,1004.019,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11433/full-context/run_1
django__django-11433,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,53,26000,707019,1500.01,770.626,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11433/full-context/run_2
django__django-11433,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,<15 min fix,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,54,25774,800566,1276.08,771.171,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11433/full-context/run_3
django__django-11477,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,step_limit,125 step limit (LimitsExceeded),,False,limits_exceeded,LimitsExceeded,outcomes_csv,0,,102400,125,38968,2468081,986.84,864.417,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11477/full-context/run_1
django__django-11477,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,74,34210,1367448,1500.01,1115.902,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11477/full-context/run_2
django__django-11477,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,114,37741,2782700,1500.03,1122.026,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11477/full-context/run_3
django__django-11734,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,74,42213,1439339,1500.0,930.301,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11734/full-context/run_1
django__django-11734,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,90,45402,1981854,1500.0,537.747,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11734/full-context/run_2
django__django-11734,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,60,32302,986699,1500.02,584.773,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-11734/full-context/run_3
django__django-12273,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,72,36919,1389195,1298.17,682.521,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-12273/full-context/run_1
django__django-12273,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,82,35761,1560943,1500.0,649.847,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-12273/full-context/run_2
django__django-12273,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;abl30;abl25,timeout,1500 s harness timeout,,,silent_crash,,outcomes_csv,-1,False,102400,74,36566,1508154,1500.0,1457.483,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-12273/full-context/run_3
django__django-12325,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,1-4 hours,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,106,68265,4380233,1500.0,1416.836,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-12325/full-context/run_1
django__django-12325,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,1-4 hours,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,77,34099,1350435,1500.0,1144.001,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-12325/full-context/run_2
django__django-12325,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,1-4 hours,p100;new70,context_limit,vLLM context window (max-model-len) exceeded,BadRequestError,,silent_crash,BadRequestError,outcomes_csv,1,True,102400,75,95937,2553994,736.07,466.636,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-12325/full-context/run_3
django__django-12663,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,78,34127,1700061,1500.0,1363.51,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-12663/full-context/run_1
django__django-12663,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,92,33668,1839104,1500.0,1132.344,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-12663/full-context/run_2
django__django-12663,3,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,103,41203,2288031,1327.32,1123.916,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-12663/full-context/run_3
django__django-13012,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,82,34469,1281609,563.31,508.3,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-13012/full-context/run_1
django__django-13012,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;abl30;abl25,submitted_unresolved,"agent submitted, patch did not resolve",wrong_patch,False,submitted_unresolved,Submitted,outcomes_csv,0,,102400,44,24718,611902,254.4,236.823,True,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-13012/full-context/run_2
django__django-13810,1,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,52,26769,747970,1500.01,1474.853,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-13810/full-context/run_1
django__django-13810,2,qwen35b,main,fc,full-context,di__binf__fc,999999999,0.5,15 min - 1 hour,p100;new70,timeout,1500 s harness timeout,,False,silent_crash,,outcomes_csv,-1,False,102400,49,28775,778595,1500.01,1228.381,False,0,,ICLR_results/swebench/main/qwen35b/di__binf__fc/django__django-13810/full-context/run_2
